,id,atm_group,address,address_rus,lat,long,target
425,2358.0,3185.5,"UL. LENINA, 6             NERUNGRI    ","улица Ленина, 6, Советский территориальный округ, муниципальное образование Город Тула, Тульская область, Россия",54.200475,37.607691,0.06931806202429569
426,2372.0,3185.5,"KARLA MARKSA, 144G        HABAROVSK   ","улица Карла Маркса, 144, Хабаровск, Россия, 680031",48.504406,135.112314,-0.10507849052517099
427,2382.0,3185.5,LENINA 77                 SVOBODNYJ   ,"улица Ленина, 77, Свободный, Амурская область, Россия, 676456",51.38363,128.13209,-0.0915144479111778
428,2388.0,3185.5,"KLUBNAYA, 23              FOKINO      ","Клубная улица, 23, Фокино, Приморский край, Россия, 692880",42.97496,132.408924,-0.04638552480581279
429,2410.0,3185.5,"PR. POBEDY, D.67A         PETROPAVLOVS","проспект Победы, 67, Петропавловск-Камчатский, Камчатский край, Россия, 683902",53.072021,158.587323,-0.003877507767979224
430,2413.0,3185.5,"PROLETARSKAYA, D.3        USSURIJSK   ","Пролетарская улица, 3, Уссурийск, Приморский край, Россия, 692512",43.801222,131.936464,-0.05014357600495797
431,2416.0,3185.5,"UL.SHILKINSKAYA, 42       VLADIVOSTOK ","Шилкинская улица, 38, Владивосток, Приморский край, Россия, 690066",43.118596,131.932035,0.020855039380651426
432,2417.0,3185.5,"UL.NEKRASOVA, 115A        USSURIJSK   ","улица Некрасова, 115А, Уссурийск, Приморский край, Россия, 692525",43.804267,131.949319,-0.025586286139428278
433,2423.0,3185.5,"KORABELNAYA NAB,D.4       VLADIVOSTOK ","улица Корабельная Набережная, 4, Владивосток, Приморский край, Россия",43.113937,131.889833,-0.08452755760636935
434,2425.0,3185.5,KRASNOZNAMENNAY 224       USSURIJSK   ,"Краснознамённая улица, 224, Уссурийск, Приморский край, Россия",43.813082,131.953748,-0.0387969181576469
435,2449.0,3185.5,"PR-T MIRA, D.255          U-SAHALINSK ","проспект Мира, 255, Южно-Сахалинск, Сахалинская область, Россия, 693013",46.934086,142.74626,-0.11946608587566478
436,2450.0,3185.5,"UKRAINSKAYA, 78           U-SAHALINSK ","Украинская улица, 78, Южно-Сахалинск, Сахалинская область, Россия",46.984218,142.720182,-0.09683584390781855
437,2463.0,3185.5,"VAHITOVA UL., 12          LENINOGORSK ","улица Вахитова, 12, Лениногорск, Республика Татарстан, Россия, 423258",54.594099,52.448201,-0.07599622617258556
438,2477.0,3185.5,60 LET OKTYABRYA-1        BELGOROD    ,"СНТ 60 лет Октября, 60, Старый Оскол, Белгородская область, Россия",51.285909,37.851161,-0.053138287446554335
439,2484.0,3185.5,ENISEJSKAJA D19           MOSKVA      ,"19-й микрорайон, Мытищи, Московская область, Россия",55.900824,37.699948,-0.009112798320391772
440,2491.0,3185.5,PRESNENSKAJA              MOSKVA      ,,,,0.006006035747644714
441,2494.0,3185.5,"PROFSOJUZNAJA,142         MOSKVA      ","Профсоюзная улица, 142, Москва, Россия, 117321",55.626213,37.510152,-0.018489185489307447
442,2495.0,3185.5,ORSHANSKAJA D5            MOSKVA      ,"Оршанская улица, 5, Москва, Россия, 121552",55.740563,37.408382,0.01936905002815328
443,2539.0,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.016730739994995608
444,2540.0,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.02759219025866594
445,2541.0,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,-0.06008385876005518
446,2542.0,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,-0.08207247651595476
447,2543.0,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.0010828060077148725
448,2544.0,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.04158931371819972
449,2545.0,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.0621392337408641
450,2555.0,3185.5,"NOSOVIHINSKOE SH,45       REUTOV      ","Носовихинское шоссе, 45, Реутов, Московская область, Россия, 143969",55.752283,37.887247,-0.032254425744358224
451,2557.0,3185.5,"KOMSOMOLSKAJA P.,2        MOSKVA      ",,,,-0.07191304977656893
452,2563.0,3185.5,"SORMOVSKIJ PR.,VL.9       MOSKVA      ","Сормовский проезд, 9, Москва, Россия, 109444",55.707725,37.800029,0.021793895798192266
453,2584.0,3185.5,"CHERVISHEVSKIJ, 23        TJUMEN      ","Червишевский тракт, 23, Тюмень, Россия",57.126236,65.523063,-0.08484274324029112
454,2586.0,3185.5,A. LOGUNOVA D.5A          TJUMEN      ,"улица Александра Логунова, 5А, Тюмень, Россия, 625016",57.120011,65.57389,-0.08251244618915754
455,2603.0,3185.5,RESPUBLIKI D.86 K1        TJUMEN      ,"улица Республики, 86к1, Тюмень, Россия, 625048",57.146261,65.552653,-0.0643096897079827
456,2611.0,3185.5,"TUL.KRASNOARM,PR,11       TULA        ","садовое товарищество Грибники, Венёвский район, Тульская область, Россия",54.606403,38.225867,-0.08872928508302658
457,2612.0,3185.5,"TUL.OKTJABRSKAJA,48       TULA        ","Октябрьская улица, 48, Тула, Россия, 300002",54.212282,37.621606,-0.1169736092258521
458,2618.0,3185.5,LETCH. PILJUTOVA 11       SANKT-PETERB,"улица Лётчика Пилютова, 11к1, Санкт-Петербург, Россия, 198206",59.840736,30.139187,-0.07927799530257625
459,2619.0,3185.5,"BUHARESTSKAJA, 89         SANKT-PETERB","Бухарестская улица, 89, Санкт-Петербург, Россия, 192283",59.833027,30.414054,-0.1272541928639112
460,2622.0,3185.5,"TOSNO, SOVETSKAJA 8       TOSNO       ","Советская улица, 8, Тосно, Тосненское городское поселение, Ленинградская область, Россия, 187000",59.541767,30.880684,-0.0056967448003911025
461,2628.0,3185.5,PR-KT LENINA  D. 25       BALASHIHA   ,"проспект Ленина, 25, Балашиха, Московская область, Россия, 143900",55.79766,37.939124,-0.03873668311773976
462,2634.0,3185.5,"K. POBEDY, 62             KOLPASHEVO  ","улица Победы, 62, Колпашево, Томская область, Россия, 636462",58.32495,82.891701,-0.08476983860060065
463,2653.0,3185.5,"PR-T LENINA, 46           VLADIMIR    ","проспект Ленина, 46, Владимир, Россия, 600022",56.118636,40.352053,-0.04403393914914802
464,2670.0,3185.5,"UL. LENINSKAJA, 54        PETROPAVLOVS","Ленинская улица, 54, Петропавловск-Камчатский, Камчатский край, Россия",53.01953,158.647842,-0.06769643167631459
465,2674.0,3185.5,"UL. KIROVA, D.19          ARTEM       ","улица Кирова, 19, Артём, Приморский край, Россия",43.356278,132.184022,-0.08524555335600952
466,2680.0,3185.5,CHB L.KOMSOMOLA 21A       CHEBOKSARY  ,"улица Ленинского Комсомола, 21А, Чебоксары, Чувашская Республика, Россия, 428020",56.107584,47.280948,-0.038247354094269916
467,2692.0,3185.5,"UL.TUHACHEVSKOGO,17       STAVROPOL   ","улица Тухачевского, 17, Ставрополь, Россия, 355040",45.016027,41.912472,-0.07126259400450322
468,2693.0,3185.5,"TUHACHEVSKOGO,14,K2       STAVROPOL   ","улица Тухачевского, 14/2, Ставрополь, Россия, 355040",45.012427,41.918427,-0.06916027116326295
469,2698.0,3185.5,ST.M.KRASNYJ PROSPE       NOVOSIBIRSK ,"метро Красный проспект, Ленинская линия, Новосибирск, Россия",55.041168,82.917429,-0.045060337312848045
470,2702.0,3185.5,"UL.BALTIJSKAJA,29         NOVOSIBIRSK ","Балтийская улица, 29, микрорайон Шлюз, Советский район, Новосибирск, Россия, 630058",54.854942,83.050658,-0.10417183219485134
471,2706.0,3185.5,"UL.MALAHOVA,62            BARNAUL     ","улица Малахова, 62, Барнаул, Алтайский край, Россия, 656055",53.366218,83.703743,-0.06867219532995043
472,2712.0,3185.5,"UL.OSTROVSKOGO, 34B       BARNAUL     ","улица Островского, 34/202, Барнаул, Алтайский край, Россия, 656066",53.37078,83.689666,-0.0788806783289728
473,2732.0,3185.5,"UL.VLASIHINSKAJA,65       BARNAUL     ","Власихинская улица, 65, Барнаул, Алтайский край, Россия, 656006",53.326218,83.690492,-0.05195133362220145
474,2744.0,3185.5,"ZAOZERNAIA, 11-1          OMSK        ","Заозёрная улица, 11/1, Омск, Россия, 644090",55.046594,73.316505,-0.012265404452061484
475,2746.0,3185.5,"KR.G. ROSSIJSKAJA,6       OMSK        ",,,,-0.1226587789971816
476,2748.0,3185.5,"HIMIKOV, 30               OMSK        ","улица Химиков, 30, микрорайон Городок Нефтяников, Омск, Россия, 644100",55.043123,73.295727,-0.0030518230876046353
477,2749.0,3185.5,"KOSMICHESKIJ, 24A         OMSK        ","Космический проспект, 24А, посёлок Чкаловский, Омск, Россия",54.973889,73.456292,-0.13036510817011462
478,2778.0,3185.5,ALEKSEEVA 17              KRASNOJARSK ,"улица Алексеева, 17, Красноярск, Россия, 660098",56.053663,92.919146,0.014713920565570516
479,2785.0,3185.5,MOLOKOVA 17               KRASNOJARSK ,"улица Молокова, 17, Красноярск, Россия, 660135",56.039293,92.9025,0.045232240029516695
480,2786.0,3185.5,"9 PJATILETKI, 28          SOSNOVOBORSK","улица 9 Пятилетки, 28, Сосновоборск, Красноярский край, Россия, 662501",56.122354,93.329281,-0.052861204877190836
481,2787.0,3185.5,UL. TOLSTOGO 69           KRASNOJARSK ,"улица Толстого, 69, Красноярск, Россия, 660028",56.021055,92.809857,-0.14329929946967082
482,2795.0,3185.5,LENINA 160                KRASNOJARSK ,"улица Ленина, 160, Красноярск, Россия, 660021",56.011973,92.838082,-0.10506056034569258
483,2817.0,3185.5,"UL.LAZURNAJA, 4-3         NOVOSIBIRSK ","Лазурная улица, 4/3, Новосибирск, Россия, 630133",55.033754,83.009318,-0.1032287403218178
484,2818.0,3185.5,"PR.STROITELEJ, 16         BARNAUL     ","проспект Строителей, 16, Барнаул, Алтайский край, Россия, 656015",53.352004,83.76357,-0.05672871380437384
485,2820.0,3185.5,"TJULENINA,9               NOVOSIBIRSK ","улица Тюленина, 9, микрорайон Родники, Калининский район, Новосибирск, Россия",55.10892,82.950218,-0.0639828208754296
486,2822.0,3185.5,"PR.ENERGETIKOV,9          NOVOSIBIRSK ","проезд Энергетиков, 9, Новосибирск, Россия, 630108",55.009094,82.877427,-0.0319717034306937
487,2823.0,3185.5,"UL.KIROVA,25              NOVOSIBIRSK ","улица Кирова, 25, Новосибирск, Россия, 630102",55.018283,82.942205,0.01595899043035067
488,2829.0,3185.5,"UL. FRUNZE, 238           NOVOSIBIRSK ","улица Фрунзе, 238, Новосибирск, Россия, 630112",55.03897,82.960728,-0.10463207766157799
489,2836.0,3185.5,"UL.JARINSKAJA,18          NOVOSIBIRSK ","Яринская улица, 12, Новосибирск, Россия, 630029",55.020987,82.88385,-0.13030685513744053
490,2839.0,3185.5,KRAS.RAB 42               KRASNOJARSK ,"проспект имени Газеты Красноярский Рабочий, 42, Красноярск, Россия, 660014",56.016637,92.985855,0.019359186108852143
491,2840.0,3185.5,MOLOKOVA 17               KRASNOJARSK ,"улица Молокова, 17, Красноярск, Россия, 660135",56.039293,92.9025,0.03691258160970274
492,8383.0,5478.0,"D. 63B, UL. SMOL'NAYA     MOSKVA G    ","Смольная улица, 63Б, Москва, Россия, 125445",55.870112,37.469808,-0.05272977715877928
493,8387.0,5478.0,"D. 2A, UL. MAKOVSKOGO     ODINTSOVO G ","улица Маковского, 2А, Одинцово, Московская область, Россия, 143006",55.670732,37.280956,-0.00877870843470692
494,8392.0,5478.0,"D. 1, UL. BATAREINAYA     VYBORG G    ","Батарейная улица, 1, Выборг, Ленинградская область, Россия, 188810",60.7059,28.767801,-0.09485338910171795
495,8393.0,5478.0,"D. 3, UL. KARLA MARKSA    IVANOVO G   ","улица Карла Маркса, 3, Иваново, Россия, 153002",57.016865,40.973633,0.012759739946002586
496,8396.0,5478.0,"D. 9, UL. VIZIROVA        NOVOCHERKASS","улица Визирова, 9/2, Новочеркасск, Ростовская область, Россия, 346406",47.484707,40.061727,-0.05783531659402823
497,8412.0,5478.0,"D. 12, SOOR. 1, LIT. A, P SANKT-PETERB","А-181 Скандинавия, 132-й километр, Выборгский район, Ленинградская область, Россия",60.667633,28.913885,-0.025082099392995855
498,8413.0,5478.0,PL. KOMENDANTSKAYA        SANKT-PETERB,,,,-0.0373994933043668
499,8418.0,5478.0,"D. 16, UL. BAUMANA        YOSHKAR-OLA ","улица Баумана, 16, Йошкар-Ола, Республика Марий Эл, Россия, 424019",56.64108,47.84341,-0.05144623138887379
500,8420.0,5478.0,"D. 27 V, UL. OKRUZHNAYA   PENZA G     ","Окружная улица, 27, Пенза, Россия, 440031",53.161398,44.979024,-0.056618982285156084
501,8421.0,5478.0,"D. 41, UL. MIRA           PENZA G     ","улица Мира, 41, Пенза, Россия",53.188433,44.970049,0.03869055331949868
502,8422.0,5478.0,"D. 162 B, UL. LADOZHSKAYA PENZA G     ","Ладожская улица, 162, Пенза, Россия, 440064",53.221144,44.877361,-0.036541161809833134
503,8423.0,5478.0,"D. 248, UL. PROLETARSKAYA RUBTSOVSK G ","Пролетарская улица, 248, Рубцовск, Алтайский край, Россия, 658223",51.504391,81.218922,-0.06897166315830244
504,8425.0,5478.0,"D. 1, UL. DEPOVSKAYA      CHITA G     ","Деповская улица, 2, Чита, Забайкальский край, Россия, 672014",52.033735,113.464721,-0.10312499884173407
505,8433.0,5478.0,"3/1, UL. TURKMENSKAYA     BIYSK G     ","3-й микрорайон, 1, Московский, Москва, Россия",55.596905,37.344538,-0.050626685528738495
506,8436.0,5478.0,"D. 23, KORP. 1, UL. MATRO BIYSK G     ",,,,-0.13724014160742903
507,8439.0,5478.0,"D. 40, UL. UBILEINAYA     TOLYATTI G  ","Юбилейная улица, 40, Тольятти, Самарская область, Россия, 445037",53.501019,49.273231,-0.025601877249725402
508,8448.0,5478.0,"D. 60A, UL. MOSKOVSKAYA   DIMITROVGRAD","Московская улица, 60А, Димитровград, Ульяновская область, Россия, 433513",54.211229,49.598718,-0.08021517471444972
509,8449.0,5478.0,"D. 85 A, UL. BELANOVA     KALININGRAD ","улица Беланова, 85А, микрорайон Чкаловск, Калининград, Россия",54.772639,20.446985,-0.08508649845141465
510,8454.0,5478.0,"D. 13, LIT. A, UL. IZHORS KOLPINO G   ","деревня Колпино, Краснохолмский район, Тверская область, Россия",58.104241,37.012252,-0.10651484558081188
511,8458.0,5478.0,"D. 1, UL. ZAVODSKAYA      ATAMANOVKA P","Заводская улица, 3, посёлок городского типа Атамановка, Читинский район, Забайкальский край, Россия, 672530",51.917638,113.653439,-0.03172118961546838
512,8461.0,5478.0,"D. 25, UL. GROMOVOI       TOLYATTI G  ","улица Громовой, 25, Тольятти, Самарская область, Россия, 445045",53.488189,49.476538,-0.022631883888576575
513,8472.0,5478.0,"D. 7, UL. SUHE-BATORA     BARNAUL G   ","улица Сухэ-Батора, 7, Барнаул, Алтайский край, Россия, 656066",53.350553,83.692702,-0.07075914878198795
514,4725.0,5478.0,"D. 72, UL. REVOLUCIONNAYA TOLYATTI G  ","Революционная улица, 72, Тольятти, Самарская область, Россия, 445028",53.510048,49.270401,-0.06912429312675038
515,4728.0,5478.0,"D. 56, UL. FRUNZE         NIZHNIY TAGI","улица Фрунзе, 56, Нижний Тагил, Свердловская область, Россия, 622002",57.922688,59.940447,-0.13293370541329255
516,4731.0,5478.0,"D. 16V, PR-KT KALININA    BARNAUL G   ","проспект Калинина, 16, Барнаул, Алтайский край, Россия, 656002",53.361205,83.771278,-0.028967345964293977
517,4734.0,5478.0,"D. 118, UL. URINA         BARNAUL G   ","улица Юрина, 118, Барнаул, Алтайский край, Россия, 656053",53.360625,83.733989,-0.05105073110998789
518,4735.0,5478.0,"D. 22, UL. PANFILOVCEV    BARNAUL G   ","улица Панфиловцев, 22, Барнаул, Алтайский край, Россия, 656057",53.345489,83.674224,-0.01133231412954627
519,4737.0,5478.0,"D. 109, UL. 1 MAYA        PAVLOVSKIY P","улица 1 Мая, село Павловская Слобода, городской округ Истра, Московская область, Россия",55.81999,37.083982,-0.0707498714673147
520,4742.0,5478.0,"D. 81/1, UL. LERMONTOVA   IRKUTSK G   ","улица Лермонтова, 81/1, Иркутск, Россия, 664074",52.264737,104.259765,-0.05785703847370945
521,4755.0,5478.0,"D. 22, UL. KIROVA         KHOR RP     ","улица Кирова, 22, рабочий посёлок Хор, район им. Лазо, Хабаровский край, Россия",47.886051,134.963643,-0.018683386606010113
522,4758.0,5478.0,"D. 4, SH. UZHNOE          TOLYATTI G  ","Южное шоссе, 4, Тольятти, Самарская область, Россия, 445004",53.549109,49.360017,-0.008516902259528142
523,4813.0,5478.0,"D. 33, UL. SVETLAYA       UTASH P     ","Светлая улица, поселок Уташ, городской округ Анапа, Краснодарский край, Россия",45.090152,37.311561,-0.14371187653826864
524,4814.0,5478.0,"D. 6, UL. KOMMUNISTICHESK KRASNOUSOLSK","Коммунистическая улица, 6, посёлок Липки, район Южное Бутово, Юго-Западный административный округ, Москва, Россия, 117623",55.506072,37.580777,-0.0712438608367541
525,4816.0,5478.0,"D. 9A, UL. 8 MARTA        OKTYABRSKIY ","улица 8 Марта, 8А, Октябрьский, Республика Башкортостан, Россия",54.505095,53.515786,-0.11002235082406608
526,4827.0,5478.0,"D. 148, UL. KIROVA        ARTEM G     ","улица Кирова, 148, Артём, Приморский край, Россия, 692751",43.377283,132.237831,0.026193718523694717
527,4828.0,5478.0,"D. 9, UL. BERINGA         TOMSK G     ","улица Беринга, 9, Томск, Россия, 634063",56.517137,85.035738,-0.02550061836721866
528,4830.0,5478.0,"D. 17, UL. NOVOURAL'SKAYA NOVOSIBIRSK ","Новоуральская улица, 17, микрорайон Пашино, Калининский район, Новосибирск, Россия, 630900",55.176249,82.96186,0.050092314647517545
529,4837.0,5478.0,"D. 106, UL. POPOVA        SMOLENSK G  ","улица Попова, 106, Смоленск, Россия, 214036",54.758454,32.110792,-0.0216362059411326
530,4850.0,5478.0,"D. 15A, UL. MORISA TOREZA NOVOKUZNETSK","улица Тореза, 15А, Новокузнецк, Кемеровская область, Россия, 654038",53.836801,87.179154,-0.0482728157423929
531,4852.0,5478.0,"D. 30, UL. KIROVA         YAKUTSK G   ","улица Кирова, 30, Якутск, Республика Саха (Якутия), Россия, 677027",62.03274,129.720877,0.05271521202871396
532,4863.0,5478.0,"D. 4, UL. YALAGINA        ELEKTROSTAL ","улица Ялагина, 4, Электросталь, Московская область, Россия, 144010",55.770644,38.433934,-0.017382206465991756
533,4869.0,5478.0,"D. 1, UL. SPORTIVNAYA     SELYATINO RP","Спортивная улица, 1, рабочий посёлок Селятино, Наро-Фоминский городской округ, Московская область, Россия, 143345",55.519626,36.98682,0.027658123589268745
534,4871.0,5478.0,UL. GOGOLYA               NOVOSIBIRSK ,,,,-0.05702365445008326
535,4878.0,5478.0,"D. 76A, UL. KLUCHEVSKAYA  ULAN-UDE G  ","Ключевская улица, 76А, Улан-Удэ, Республика Бурятия, Россия, 670013",51.82032,107.658478,0.023846034604568654
536,4883.0,5478.0,"D. 171, UL. MOSKOVSKAYA   KIROV G     ","Московская улица, 171, Киров, Россия, 610048",58.602761,49.5972,-0.0684809028542829
537,4884.0,5478.0,"D. 38, UL. HRUSTAL'NAYA   ULYANOVSK G ","Хрустальная улица, 38, Ульяновск, Россия, 432044",54.258569,48.33371,-0.08701531092411802
538,4886.0,5478.0,"D. 12, UL. TRUDA          DOMNA S     ","улица Труда, 12, село Домна, Читинский район, Забайкальский край, Россия",51.898425,113.158611,0.012533430519873944
539,4893.0,5478.0,"D. 3A, PROEZD KOSMICHESKI PETROPAVLOVS","Жуков проезд, 3с2, Москва, Россия, 115054",55.723496,37.637416,0.04227041867904867
540,4898.0,5478.0,"D. 8A, UL. KUZNECOVA      CHELYABINSK ","улица Кузнецова, 8А, Челябинск, Россия, 454028",55.115023,61.349212,-0.10276352248669478
541,4900.0,5478.0,"D. 14, UL. DEREVENSKAYA   VLADIVOSTOK ","Деревенская улица, 14, Владивосток, Приморский край, Россия",43.135789,131.927876,-0.014064453284374834
542,4907.0,5478.0,"D. 41, UL. BELYAEVSKAYA   ORENBURG G  ","Беляевская улица, 41, Оренбург, Россия, 460045",51.719254,55.131927,-0.11399564966271176
543,4908.0,5478.0,"D. 13, UL. UZHNYI OBHOD   STAVROPOL G ","улица Южный Обход, 13, Ставрополь, Россия, 355021",44.989687,41.935208,-0.07743166603526251
544,4909.0,5478.0,"D. 73, UL. ROZY LUKSEMBUR TOMSK G     ","улица Розы Люксембург, 73, Томск, Россия, 634009",56.501471,84.9517,-0.03100273802595466
545,4912.0,5478.0,"D. 14, UL. MIHEENKO       KHOTKOVO G  ","улица Михеенко, 12, Хотьково, Сергиево-Посадский район, Московская область, Россия, 141371",56.251352,37.979001,-0.03399750933735314
546,4913.0,5478.0,"D. 7A, UL. PIONERSKAYA    POLETAEVO P ","Пионерская улица, 7А, посёлок Полетаево, Сосновский район, Челябинская область, Россия, 456520",55.038129,61.11582,-0.11021991633331571
547,4928.0,5478.0,"D. 58, UL. USPENSKOGO     VLADIVOSTOK ","улица Успенского, 58, Владивосток, Приморский край, Россия, 690024",43.236473,132.012228,-0.032360843570977973
548,4929.0,5478.0,"D. 37A, SH. OKRUZHNOE     ELABUGA G   ","Окружное шоссе, 37А, Елабуга, муниципальное образование город Елабуга, Республика Татарстан, Россия, 423606",55.777089,52.009535,-0.08715494787885147
549,4933.0,5478.0,"D. 2, PER. SADOVYI        PETROPAVLOVS","Садовый переулок, 2, Петропавловск-Камчатский, Камчатский край, Россия, 683013",52.980532,158.680451,0.015084687504418553
550,4934.0,5478.0,"D. 48A, TRAKT SARMANOVSKI NABEREZHNYE ","Сармановский тракт, 48А, Набережные Челны, Республика Татарстан, Россия, 423803",55.694632,52.337582,-0.06069207829555508
551,4937.0,5478.0,"D. 42, UL. REVOLUCII 1905 ULAN-UDE G  ","улица Революции 1905 года, 23, Улан-Удэ, Республика Бурятия, Россия, 670034",51.837714,107.5892,-0.10431301345591595
552,4946.0,5478.0,"D. 78, UL. LENINA         OREKHOVO-ZUE","улица Ленина, 78, Орехово-Зуево, Московская область, Россия, 142600",55.807992,38.987386,0.0035101554365334856
553,4951.0,5478.0,"D. 55, PR-KT LENINA       BARNAUL G   ","проспект Ленина, 55, Барнаул, Алтайский край, Россия, 656049",53.345607,83.778249,0.03771620167914034
554,4958.0,5478.0,"D. 36, UL. KIROVA         ULYANOVSK G ","улица Кирова, 36, Ульяновск, Россия",54.294218,48.373416,-0.14500123147475488
555,4966.0,5478.0,"D. 3-31, UL. KRASNAYA     SAMARA G    ","Красная улица, 3, Самара, Россия",53.317182,50.29687,-0.04371280949720821
556,4979.0,5478.0,"D. 28, UL. GAGARINA       YAROSLAVL G ","улица Гагарина, 28, Ярославль, Россия, 150046",57.584217,39.838675,-0.0303324705358602
557,4982.0,5478.0,"D. 126, UL. BLUHERA       CHELYABINSK ","улица Блюхера, 126, Челябинск, Россия, 454087",55.108539,61.34931,0.022936095980423333
558,4983.0,5478.0,"D. 5B, B-R UNOSTI         BELGOROD G  ","бульвар Юности, 5, Белгород, Россия, 308036",50.560848,36.56825,-0.03053778939543778
559,4985.0,5478.0,"D. 4, UL. SHERBAKOVA      EKATERINBURG","улица Щербакова, 4, Екатеринбург, Свердловская область, Россия, 620023",56.788549,60.64902,-0.023284027893631317
560,4997.0,5478.0,"D. 2, UL. PIONERSKOI PRAV KRASNOYARSK ","улица имени Газеты Пионерская Правда, 2, Красноярск, Россия, 660122",55.991279,92.939286,0.04963927080097206
561,5001.0,5478.0,LIT. U                    ROSHCHINSKIY,"4-й Рощинский проезд, 8к2, Москва, Россия, 115191",55.70948,37.609002,-0.12198453723417002
562,5003.0,5478.0,"D. 13, UL. GAGARINA       SEVERODVINSK","улица Гагарина, 13, Северодвинск, Архангельская область, Россия, 164501",64.560036,39.815462,-0.05619638159631693
563,5006.0,5478.0,"D. 27, UL. GUBKINA        BELGOROD G  ","улица Губкина, 27, Белгород, Россия, 308036",50.565437,36.558836,-0.08346286902282905
564,5008.0,5478.0,"D. 9, UL. MANEVROVAYA     EKATERINBURG","Маневровая улица, 9, микрорайон Старая Сортировка, Железнодорожный район, Екатеринбург, Свердловская область, Россия, 620050",56.872698,60.515485,-0.07447957251876286
565,5009.0,5478.0,"D. 51, UL. SVOBODY        IVANOVO G   ","улица Свободы, 51, Иваново, Россия, 153045",57.015939,41.005425,-0.024617163785729097
566,5021.0,5478.0,"D. 91, PR-KT OBVODNYI KAN ARKHANGELSK ",,,,-0.06918727101133021
567,5023.0,5478.0,"D. 203, UL. TRUDA         CHELYABINSK ","улица Труда, 203, Челябинск, Россия, 454080",55.171051,61.355976,-0.011187278252846797
568,5025.0,5478.0,"D. 23D, UL. MALINOVSKOGO  ROSTOV-NA-DO","улица Малиновского, 23, Ростов-на-Дону, Россия, 344090",47.226686,39.612686,-0.004406775500904566
569,5034.0,5478.0,"D. 21, PR-KT OLIMPIISKII  MYTISHCHI G ","Олимпийский проспект, 21, Мытищи, Московская область, Россия, 141006",55.925102,37.754224,-0.09281594601992826
570,5042.0,5478.0,"160, UL. ORENBURGSKII TRA KAZAN G     ","Оренбургский тракт, 160, Казань, Республика Татарстан, Россия",55.725762,49.189535,-0.08372403221596063
571,5054.0,5478.0,"D. 62, KORP. 284, PR-KT V ROSTOV-NA-DO","Ворошиловский проспект, 62/284, Ростов-на-Дону, Россия",47.232946,39.714609,0.01016356488720727
572,5057.0,5478.0,"STR. 22, UL. PANFILOVA    VOLOKOLAMSK ","улица Панфилова, Волоколамск, Московская область, Россия",56.02932,35.960944,-0.04765593138663816
573,5060.0,5478.0,"D. 3, KV-L 5-I            SAMARA G    ","5-й квартал, 3, посёлок Красная Глинка, Красноглинский район, Самара, Россия",53.37424,50.182775,-0.02418289051663737
574,5066.0,5478.0,"D. 174, UL. RUBEZHNAYA    UFA G       ","Рубежная улица, 174, Уфа, Республика Башкортостан, Россия, 450018",54.674918,55.929056,-0.03539476235724293
575,5070.0,5478.0,"D. 55A, UL. AZINA         SARAPUL G   ","улица Азина, 55, Сарапул, Удмуртская Республика, Россия, 427974",56.467394,53.806983,-0.004044742720164094
576,5083.0,5478.0,"D. 33, UL. BURDENKO       NIZHNIY NOVG","улица Бурденко, 33, микрорайон Северный, Нижний Новгород, Россия, 603095",56.270066,43.892493,-0.05701652777121071
577,5087.0,5478.0,"D. 169, UL. KUIBYSHEVA    RASSKAZOVO G","улица Куйбышева, 169, Рассказово, Тамбовская область, Россия, 393250",52.664149,41.888729,-0.017186154925408453
578,5090.0,5478.0,"D. 17/11, UL. NEKRASOVA   PSKOV G     ","улица Некрасова, 17, Псков, Россия, 180000",57.814509,28.340069,-0.0944277793022183
579,5094.0,5478.0,"D. 8, UL. VOLZHSKAYA 2-YA KOSTROMA G  ","2-я Волжская улица, 8, Кострома, Россия, 156009",57.744211,40.976724,-0.11263034324810586
580,5098.0,5478.0,"D. 2, UL. LENINA          KRASNOGORSK ","улица Ленина, 2, Красногорск, Московская область, Россия",55.819454,37.320239,-0.0048969269382260075
581,5099.0,5478.0,"D. 36, SH. VOTKINSKOE     IZHEVSK G   ","Воткинское шоссе, 36, Ижевск, Удмуртская Республика, Россия, 426039",56.885682,53.233077,-0.1153103358862846
