,target
1176,0.003406549825085477
1177,-0.042198410408666655
1178,0.04263654364544373
1179,0.00037056882452348957
1180,-0.028629618243790393
1181,-0.05827977936763538
1182,-0.034397267896021454
1183,0.12142616529965328
1184,0.007413428694683183
1185,0.15499456499361286
1186,-0.03870581522232536
1187,0.03475291917325195
1188,-0.006147725861456888
1189,-0.049189723358074325
1190,-0.054447453844676204
1191,-0.039974297850421434
1192,-0.038551624412238125
1193,-0.05135483200291068
1194,-0.024781546262419622
1195,0.01876157308992368
1196,-0.05975007978913738
1197,-0.029280829715711082
1198,-0.05534565768413958
1199,0.0059653761071194415
1200,-0.00810142667953365
1201,-0.03378654526104328
1202,0.19257839751712888
1203,0.13699357324489342
1204,0.1414149667853515
1205,-0.011781242605328474
1206,-0.03949837520422889
1207,-0.034227472470911784
1208,-0.03638849239423447
1209,-0.04635920005965895
1210,-0.03638849239423447
1211,-0.07174893831061059
1212,-0.018697308740573303
1213,-0.00232705893671637
1214,-0.03405330363914252
1215,-0.00018645646543160866
1216,-0.021235050064570708
1217,0.14865391584986012
1218,-0.04295606351923944
1219,-0.034335168720235974
1220,-0.00666562366927124
1221,0.1311313812072939
1222,-0.04036008376863346
1223,-0.025993955588562982
1224,0.0006051883970066719
1225,0.13440443766322394
1226,-0.03344981126055191
1227,-0.026530896646629967
1228,-0.056986740188799505
1229,-0.03187764547956657
1230,-0.045024263814466205
1231,0.1213658977035783
1232,-0.03949837520422889
1233,-0.013138162420957307
1234,0.0030501529391668224
1235,-0.06544457437282891
1236,0.16905852732413285
1237,-0.05337810218844682
1238,-0.0009193840368901085
1239,-0.059564325287535864
1240,0.044826453292795325
1241,0.15221723381961616
1242,-0.031665691829885094
1243,-0.07140729640959953
1244,-0.07111404113793557
1245,-0.04032557219051527
1246,-0.031003640199177444
1247,0.1267892472640227
1248,-0.010926237685121683
1249,-0.003662507025182627
1250,-0.005607704804117618
1251,-0.03508381202213746
1252,0.1847230125126353
1253,0.16446487721024314
1254,-0.030610198117570434
1255,-0.051943821806298085
1256,-0.03422546817662713
1257,-0.027889923513082705
1258,-0.048329325913001354
1259,-0.03436258694479832
1260,-0.03756608287831017
1261,-0.057147789653790755
1262,0.15093174565096645
1263,-0.05627526043451997
1264,0.004045822905736707
1265,-0.037340540814548524
1266,0.00587772793574618
1267,-0.047643489016680335
1268,-0.04064469413283953
1269,-0.0618084705201204
1270,-0.05435876984998584
1271,-0.047619885338486295
1272,-0.03638849239423447
1273,-0.05397977525461935
1274,-0.012240365039946471
1275,0.0006051883970066719
1276,-0.04817740900962634
1277,-0.02959435270183155
1278,-0.006023256497454765
1279,-0.03061813496844273
1280,-0.023794046564517897
1281,0.012391348266385547
1282,-0.05611599703280184
1283,-0.02991467870942713
1284,-0.046199607839406895
1285,-0.016205400123715605
1286,0.1398636164514793
1287,-0.03179871527098132
1288,0.12532658307687927
1289,0.03003953599894293
1290,-0.03340005702365603
1291,-0.048439262281259915
1292,-0.05350360610442239
1293,-0.03949837520422889
1294,-0.02923121378826769
1295,-0.06154513024977504
1296,0.12380293631513153
1297,0.14768071305310718
1298,-0.039382879548535185
1299,-0.017019892685361682
1300,0.12520037804650297
1301,-0.0238278763204894
1302,-0.022609595765495018
1303,-0.044155353471966634
1304,-0.03771126541433455
1305,0.041886116282603206
1306,0.13234254082903743
1307,-0.017806038921237787
1308,-0.03463207181218135
1309,-0.02790292215788954
1310,-0.017358017107844296
1311,-0.06171883451875759
1312,-0.020067843767234264
1313,0.13532170478300307
1314,-0.017201451417741532
1315,-0.050868129259974464
1316,0.13979345766225063
1317,-0.03009571782382256
1318,-0.039382879548535185
1319,-0.048570964837291654
1320,-0.043952783413827336
1321,0.029687111354749867
1322,-0.028012740500398082
1323,0.012229370105271057
1324,-0.06097526334564821
1325,0.1669966219324004
1326,-0.07336779327005734
1327,-0.020731457139339618
1328,-0.04942349486163474
1329,-0.055542748529176275
1330,-0.05808654087051201
1331,-0.04242506997781824
1332,-0.05206003804623988
1333,-0.004377952508461839
1334,-0.011151789298301294
1335,-0.0544861099271144
1336,-0.01429959303734273
1337,-0.010807172942612192
1338,-0.043137723296976356
1339,-0.07012552590544958
1340,-0.014729169712940924
1341,-0.042198410408666655
1342,-0.0458063030026409
1343,0.13885285996250013
1344,0.03607715967117637
1345,-0.05621357688257825
1346,-0.0686546711560182
1347,-0.03638849239423447
1348,-0.049379662102522724
1349,-0.019147526799227987
1350,-0.05641863609242687
1351,-0.08026911636472048
1352,-0.04527184827223262
1353,-0.04950080903668727
1354,-0.020731457139339618
1355,-0.0318086617282157
1356,-0.07534030807483812
1357,-0.04635193030534184
1358,-0.025485793416600355
1359,0.11615649727519164
1360,-0.06426292352985068
1361,-0.01720026803663001
1362,-0.0544861099271144
1363,-0.03360576340258487
1364,0.1705723095086834
1365,-0.032415246496261825
1366,0.1847230125126353
1367,-0.0340411988435689
1368,-0.055769936374771595
1369,-0.05850316203138724
1370,-0.016070477375457082
1371,-0.03379082940306217
1372,-0.031222323415664287
1373,-0.023425803882641556
1374,0.004818986211957964
1375,-0.061279409396643975
1376,-0.06806037597546878
1377,0.022008098824642976
1378,-0.05236215570811612
1379,-0.08239434652343028
1380,-0.053954641392493584
1381,0.128995287103235
1382,-0.03159951480334601
1383,-0.06323134085378991
1384,-0.04827454132867033
1385,-0.0346675592975904
1386,-0.045024263814466205
1387,-0.06121015651468887
1388,-0.037908317702616684
1389,-0.006881589837924867
1390,0.0376980273942513
1391,0.021122583286114233
1392,-0.03773583998167877
1393,-0.03760424768180836
1394,-0.03795141540415892
1395,-0.03638849239423447
1396,0.15315779745036254
1397,-0.034856000456268084
1398,-0.03793228972069534
1399,0.1367268362182056
1400,0.15293191750717713
1401,-0.035167327413370364
1402,-0.025919276723227695
1403,-0.034767181757523496
1404,-0.010233660387783531
1405,-0.019582155800748412
1406,-0.025793358179596885
1407,-0.03437931650991071
1408,-0.030631344802604325
1409,0.020085636183324974
1410,0.044054579196487274
1411,0.02662671580866886
1412,-0.03638849239423447
1413,-0.0066992796278177525
1414,-0.05145447794268732
1415,0.14637893033872285
1416,-0.030412018920490932
1417,-0.02440019689780935
1418,-0.03453089618794329
1419,-0.010929694100312047
1420,-0.019120046648609956
1421,-0.029020695376349215
1422,-0.03638849239423447
1423,-0.06272060401700584
1424,-0.03638849239423447
1425,0.009315549542525598
1426,0.044054579196487274
1427,-0.000766014829437275
1428,-0.032619516051505995
1429,0.12421606495419744
1430,-0.021976010564051435
1431,-0.01776395267847706
1432,0.12010028802793721
1433,-0.03661730564827379
1434,-0.059828373902025576
1435,0.1572068684945331
1436,0.14949599473022868
1437,-0.017284872353700822
1438,-0.03125905359606683
1439,0.03360337223166121
1440,-0.032790875294473394
1441,-0.04398535886799564
1442,-0.010432105485929835
1443,0.10758938358794266
1444,0.15614810184765843
1445,-0.05742895014363678
1446,-0.0737150884364139
1447,0.18532838101641508
1448,-0.041115810568184176
1449,-0.010807710249808367
1450,-0.02508079359177885
1451,-0.03501987173063449
1452,-0.05663034330288085
1453,-0.05324673227009817
1454,-0.03638849239423447
1455,-0.038734500117888385
1456,-0.012359466274991649
1457,-0.04185282560951851
1458,0.0010941583346964724
1459,-0.0420907182764017
1460,-0.027120860720841272
1461,-0.06429301415393356
1462,-0.05528776252813522
1463,0.10797185615012056
1464,-0.05141635963066605
1465,-0.05750418653970941
1466,-0.06382317362186468
1467,-0.03638849239423447
1468,-0.06461000700820388
1469,-0.03252039559100022
1470,0.12660217005260216
1471,-0.06790721462690918
1472,-0.03161518827488973
1473,0.004818986211957964
1474,-0.03570308189104611
1475,-0.059683255258584124
1476,-0.05183293488989681
1477,-0.040747156482074026
1478,-0.055642264333217284
1479,-0.015943345390018432
1480,-0.024534064708292332
1481,0.1065447620488503
1482,-0.03009571782382256
1483,-0.05992951941250152
1484,-0.02269610936672773
1485,-0.029250445700560603
1486,0.15760496962980072
1487,-0.008160101424315726
1488,-0.0564902809704963
1489,0.16347201325314203
1490,-0.046178501882913094
1491,-0.03757955370118454
1492,-0.045289028184317334
1493,-0.01886997525127737
1494,0.18772777817598102
1495,-0.06845485094661145
1496,-0.011842334112440752
1497,-0.057196810521886146
1498,0.17620813138591723
1499,-0.0618084705201204
1500,0.12404975727126802
1501,-0.03281053817990068
1502,-0.05768562350378225
1503,-0.03305604299335499
1504,-0.028611172619909378
1505,0.04070467491634208
1506,-0.010139263937694485
1507,-0.06400450416001117
1508,-0.01825332621408712
1509,-0.011090725548010069
1510,0.1406451854850751
1511,0.13277175069944086
1512,-0.03606659065903934
1513,-0.04659057193118082
1514,0.16011788289541695
1515,-0.052576395138316
1516,-0.05141635963066605
1517,0.16049670255984128
1518,-0.05497793786499809
1519,-0.03050818179341358
1520,-0.028427111556317546
1521,-0.027320797831582786
1522,-0.03000353051606601
1523,-0.04640897649616992
1524,-0.05037533206909261
1525,-0.039715253608287336
1526,-0.03163534221550925
1527,0.009315549542525598
1528,0.0019534779856880246
1529,0.15775322229760141
1530,-0.05659204916746331
1531,-0.06254776565327837
1532,0.14992538605758995
1533,-0.061495131489427625
1534,-0.023712833675215945
1535,-0.049957618847547576
1536,-0.012888583987639665
1537,0.14027949855342436
1538,-0.05950069559060514
1539,-0.013976258400278972
1540,-0.024567209870739154
1541,-0.0015497689296557243
1542,-0.03753379402991019
1543,-0.06809934532234078
1544,-0.06471305971769536
1545,-0.05375147477374482
1546,0.13040591804975102
1547,-0.05809502287041031
1548,-0.015549570382583953
1549,-0.007530089226510001
1550,-0.009534444915430084
1551,-0.047635160049309774
1552,-0.03017206156860828
1553,-0.03753379402991019
1554,0.16659753922829937
1555,-0.04435043851367697
1556,-0.026306817321028655
1557,-0.02245042431995215
1558,0.1360921987779452
1559,-0.05606624795064421
1560,-0.07669932611679019
1561,-0.015610237784003209
1562,0.1454974441430212
1563,0.15499456499361286
1564,0.1414149667853515
1565,0.10802918587603738
1566,0.0007558129815839425
1567,-0.009982794043502087
1568,-0.03757106156964031
1569,-0.03949837520422889
1570,0.007470375483716246
1571,-0.06894054474368332
1572,-0.0491579455107049
1573,0.030165521149064053
1574,0.18584139322931492
1575,0.1555232368473466
1576,-0.007399686630999175
1577,-0.00451733943526878
1578,-0.04962023032720494
1579,-0.0061219956257886005
1580,0.011404164571231206
1581,-0.049368221821371155
1582,-0.035925292075024144
1583,-0.042090525104938846
1584,0.02893668399190934
1585,-0.004484246485043222
1586,0.009315549542525598
1587,-0.03200719260746114
1588,-0.05536627932945549
1589,0.1676746076068684
1590,-0.031904765093844906
1591,0.1541284484467351
1592,0.13194626931540537
1593,-0.030158970812064534
1594,-0.001673831466809874
1595,0.18772777817598102
1596,-0.028612882194591075
1597,-0.026505006385831108
1598,0.005356696486571052
1599,0.00382331624538808
1600,0.021122583286114233
1601,-0.010268785991443607
1602,0.09815184600709902
1603,-0.0357987070745827
1604,-0.035671670709993435
1605,-0.04307627212888814
1606,-0.042964796753801285
1607,-0.01757695123231375
1608,-0.019263835311048624
1609,0.004045822905736707
1610,-0.023729718034864757
1611,0.16517699965530985
1612,0.00834955109212094
1613,0.01492303961626651
1614,0.13181525625018609
1615,-0.01853879575817972
1616,-0.058760350536186404
1617,-0.03440319087714072
1618,-0.020102457271345502
1619,-0.05419863469174618
1620,-0.03401711099343407
1621,-0.03949837520422889
1622,0.009315549542525598
1623,-0.03137676150496331
1624,0.16493267740215325
1625,0.0011780143688497964
1626,0.014712931618226524
1627,-0.008744719426646072
1628,-0.018157375248357928
1629,-0.02863818824382462
1630,-0.03697825696419406
1631,-0.040696177065263114
1632,-0.05031401573346623
1633,0.020120824088348727
1634,-0.05663154037072199
1635,0.15370076762655152
1636,-0.05795544479210355
1637,0.12544595968087105
1638,-0.008234977810567845
1639,-0.006528628098687503
1640,-0.03870581522232536
1641,-0.035289601076985845
1642,-0.04936721972846854
1643,-0.03395379370388875
1644,-0.05827977936763538
1645,-0.059683255258584124
1646,-0.022593430501479935
1647,0.006544026695971463
1648,-0.044251353168770005
1649,0.1920096392255952
1650,-0.03527326672785533
1651,5.385618743415611e-06
1652,-0.014204768761663752
1653,-0.03178547709959773
1654,0.12768308722519892
1655,-0.05925858385054584
1656,-0.040753698894986645
1657,-0.04001362123378798
1658,-0.016085822718072462
1659,-0.041840806214970654
1660,0.12715518331950598
1661,-0.014755267966933532
1662,0.00400927943697486
1663,-0.05224740620958593
1664,0.03360337223166121
1665,-0.02825477573399072
1666,0.010764891490579976
1667,-0.037127503919655906
1668,-0.031512052494971854
1669,0.14499905977271968
1670,-0.020524462369710235
1671,-0.0738140070001978
1672,0.1271468284951263
1673,-0.04144966119689314
1674,-0.0004096179435186208
1675,-0.025993955588562982
1676,-0.030199057400273455
1677,-0.025679709111024247
1678,0.14269522708144236
1679,-0.04780647606235967
1680,-0.05777250042469547
1681,0.005175383097876617
1682,-0.046110483870257006
1683,-0.02956254504563654
1684,0.16262702670722162
1685,-0.03394528614651144
1686,-0.035983101226861616
1687,0.10685085287162913
1688,-0.033696906753223864
1689,0.009315549542525598
1690,-0.04007840280481295
1691,-0.02440019689780935
1692,-0.013364523907055855
1693,-0.03095093868282058
1694,-0.04093752531490727
1695,0.15188912526633847
1696,-0.05262892873502887
1697,-0.060073907447721224
1698,-0.025494627782277443
1699,-0.06201641596162614
1700,-0.03753379402991019
1701,-0.058902186964627186
1702,0.17651317690558047
1703,0.19461651133279337
1704,0.1633719703636435
1705,0.03153985040098276
1706,-0.05827977936763538
1707,-0.05206177850376106
1708,-0.027307789186713987
1709,-0.053874979639241365
1710,-0.023712833675215945
1711,-0.03555932194864072
1712,0.15834446030445196
1713,-0.031904765093844906
1714,-0.010432105485929835
1715,-0.05805068787763984
1716,-0.02023586349307785
1717,-0.024761244243104802
1718,0.009315549542525598
1719,0.13437116489260997
1720,-0.017345646506884492
1721,-0.011089032651537885
1722,-0.05983430629055709
1723,-0.023111317634161323
1724,-0.03259760761212507
1725,-0.022609595765495018
1726,0.03607715967117637
1727,-0.017345646506884492
1728,-0.010366747285504126
1729,-0.010807710249808367
1730,-0.025562879837309038
1731,-0.010476012016662642
1732,-0.03638849239423447
1733,-0.023200332675252282
1734,0.014958859953961606
1735,-0.030530924130699143
1736,-0.015698576863629635
1737,-0.025485793416600355
1738,0.13914698091966818
1739,0.13036613017373305
1740,-0.011227042362566683
1741,0.12345282500887307
1742,0.15884708715169915
1743,0.01930732453113959
1744,0.00440931281419411
1745,-0.05544844532094147
1746,0.031468107775175023
1747,-0.03557763162247526
1748,-0.03707240023488456
1749,-0.03272918247797451
1750,0.009315549542525598
1751,-0.05812352133673338
1752,-0.02440019689780935
1753,-0.02880274035452912
1754,-0.03202199613027102
1755,-0.039846645242574634
1756,0.030165521149064053
1757,-0.05179775273552848
1758,-0.03949837520422889
1759,-0.017201451417741532
1760,-0.0310188770588626
1761,-0.03638849239423447
1762,-0.030610198117570434
1763,-0.0546155900310611
1764,-0.030610198117570434
1765,-0.04926266174963766
1766,0.14922329576220772
1767,-0.030061263095266258
1768,-0.02010339280129863
1769,-0.06384163285153413
1770,-0.033690845940053706
1771,-0.035731901425395625
1772,-0.01373203326337969
1773,-0.03014359144370435
1774,-0.029089765755257423
1775,-0.03638849239423447
1776,0.02156554684471306
1777,-0.042756836529983716
1778,-0.006441605788274398
1779,-0.0301891728598182
1780,0.0057697002765115515
1781,-0.05397977525461935
1782,-0.0675795646333982
1783,0.030165521149064053
1784,-0.04419916695184332
1785,-0.05276728311822536
1786,-0.03360576340258487
1787,-0.019134548757721918
1788,-0.0061219956257886005
1789,-0.041115810568184176
1790,0.009315549542525598
1791,-0.03187764547956657
1792,-0.0500188545971417
1793,-0.027640452305405894
1794,-0.035289601076985845
1795,-0.03011087522092352
1796,-0.010304195697089097
1797,-0.04061320606593754
1798,-0.057147789653790755
1799,-0.060082635153762734
1800,0.1443089297627257
1801,-0.051363045854612266
1802,-0.04931122577506246
1803,-0.026031734539894796
1804,-0.039382879548535185
1805,-0.029739320937903903
1806,0.17573234339991692
1807,0.14415883534039026
1808,-0.034767181757523496
1809,-0.03638849239423447
1810,-0.060793368342441936
1811,-0.04308819233522488
1812,-0.038919259016164685
1813,0.001112209867502597
1814,-0.004032568897286146
1815,0.009315549542525598
1816,0.00440931281419411
1817,0.12143532445473162
1818,-0.009243697057115486
1819,-0.03276417040272483
1820,-0.031485047416905255
1821,-0.0340411988435689
1822,-0.04985656117570951
1823,-0.03638849239423447
1824,-0.0402208551413965
1825,-0.003712575230579945
1826,-0.03756608287831017
1827,-0.0135984300977845
1828,-0.06382317362186468
1829,-0.01542006158187427
1830,-0.039382879548535185
1831,-0.025494627782277443
1832,0.1424430776120806
1833,-0.02135455189447009
1834,-0.03870581522232536
1835,-0.028684188229127647
1836,-0.04071092357485722
1837,-0.032790875294473394
1838,-0.03579018152639195
1839,-0.021647821636773396
1840,-0.057311265039520894
1841,-0.012240365039946471
1842,-0.028212851823487792
1843,-0.05512851484061052
1844,-0.0683039555094096
1845,-0.05750418653970941
1846,-0.038138238646580454
1847,-0.02084100707345552
1848,-0.04722042482392645
1849,0.14891904071368575
1850,0.1414149667853515
1851,0.12244483315732076
1852,-0.036995908048847226
1853,-0.03638849239423447
1854,0.16921500731126016
1855,-0.0544861099271144
1856,-0.05932175571996526
1857,0.16092850650531604
1858,0.1407858998882603
1859,-0.02262212202509805
1860,0.1732264547593936
1861,0.13469664600923842
1862,-0.020876556107519886
1863,0.1662527521626251
1864,-0.017206498661514136
1865,-0.04110046520340539
1866,-0.04195452421397432
1867,-0.0466644069877417
1868,0.0030501529391668224
1869,0.1560331074925656
1870,-0.005162375700496566
1871,0.13031661265694275
1872,-0.027895661023655555
1873,-0.019500368165049287
1874,-0.04497795404932306
1875,-0.0027853321579602444
1876,-0.05187479477021129
1877,-0.02245042431995215
1878,-0.05543806292630516
1879,0.1464626590989695
1880,-0.01900492373745425
1881,-0.004836671129236286
1882,-0.038005062145702935
1883,-0.03562966361377398
1884,-0.000766014829437275
1885,-0.029856159824421115
1886,-0.04584330076351238
1887,0.16458688575364364
1888,-0.03949837520422889
1889,-0.05130000334678679
1890,-0.030007970232607564
1891,-0.006560024660702406
1892,-0.004484246485043222
1893,0.12832317444430796
1894,0.0007558129815839425
1895,0.16528400119457706
1896,0.14850405564859004
1897,-0.058956848536376415
1898,0.1294494096082921
1899,0.16399541550510166
1900,0.007201544589310039
1901,-0.027359945507866173
1902,-0.025919276723227695
1903,-0.04130243757237169
1904,0.0021410579370288257
1905,-0.07053662750863768
1906,-0.004666985311516207
1907,-0.02697492109456521
1908,-0.015823702264508573
1909,-0.04228462379567492
1910,-0.053551231833234965
1911,-0.025679709111024247
1912,-0.004340900369976259
1913,-0.012240365039946471
1914,0.13833544133176626
1915,-0.055168304175488056
1916,-0.013740120986047608
1917,-0.04427562051256472
1918,-0.04667312420677352
1919,-0.0320712901128561
1920,0.004112604383446156
1921,-0.025117629543498204
1922,-0.029128876395181785
1923,0.009315549542525598
1924,0.1492888634035447
1925,0.13579792953122116
1926,0.044054579196487274
1927,-0.04867729844798929
1928,-0.02453065374041113
1929,-0.030239131430918824
1930,-0.04695066496515834
1931,-0.0009110410462251681
1932,0.02933071446883121
1933,-0.041851786641834234
1934,-0.07281833703362792
1935,-0.020904918471502134
1936,-0.022173108866088212
1937,-0.03491393916538455
1938,-0.03395379370388875
1939,-0.05497877247110856
1940,-0.03138237427574006
1941,-0.043580182118080554
1942,0.1429763243217396
1943,0.13866015880910065
1944,-0.05007103570024499
1945,-0.03646854888829887
1946,-0.046636805543581454
1947,-0.05072794494606876
1948,0.0043737740258154734
1949,-0.024096070269496554
1950,-0.05712173782562417
1951,0.03497033542241719
1952,-0.018298056442434353
1953,-0.029250445700560603
1954,-0.04928819299044993
1955,0.13065054256296532
1956,-0.040509231829104875
1957,-0.009729107243055857
1958,-0.043220380053668454
1959,0.16458688575364364
1960,0.1626718186531559
1961,-0.03157773471239886
1962,0.19422325322194897
1963,-0.04334361967257857
1964,-0.057779888590262535
1965,0.04295466343829796
1966,0.009315549542525598
1967,-0.06033182236178489
1968,-0.04334361967257857
1969,-0.02543216183618194
1970,-0.04791846614982627
1971,-0.03202199613027102
1972,-0.07640512841767312
1973,-0.03382768576943875
1974,-0.03014359144370435
1975,-0.0610134802259703
1976,0.020085636183324974
1977,-0.04942470054559011
1978,-0.052350494945978425
1979,0.1443971673541811
1980,0.18826803785745036
1981,-0.05186877572129073
1982,-0.03278933138255873
1983,0.00023889331794654892
1984,-0.014916731508127133
1985,-0.03272918247797451
1986,0.009315549542525598
1987,-0.03912057404482275
1988,-0.06551302022117225
1989,0.03497033542241719
1990,-0.04897115009973687
1991,-0.029108430273875788
1992,-0.04602204397232993
1993,0.13623201926055056
1994,0.15468111517615965
1995,-0.004130157334846043
1996,-0.060811243045286005
1997,-0.03638849239423447
1998,0.004818986211957964
1999,-0.0466644069877417
2000,-0.03638849239423447
2001,-0.044155353471966634
2002,-0.013138162420957307
2003,0.18987657256034499
2004,0.15987736073561562
2005,0.0007558129815839425
2006,-0.015823702264508573
2007,0.007447736096995001
2008,-0.034335168720235974
2009,-0.053249247469072766
2010,-0.05558100295670774
2011,0.16854577227996334
2012,-0.027895661023655555
2013,-0.07584087551137067
2014,0.13609790379119818
2015,-0.0544861099271144
2016,0.14336807048627365
2017,0.16113304978883952
2018,0.0037605786449296436
2019,-0.04483499679117794
2020,-0.0404799055419781
2021,-0.007395971382483354
2022,-0.05992072217345452
2023,0.13699357324489342
2024,-0.038422756858626804
2025,0.044826453292795325
2026,0.13005821671317977
2027,0.0140826882543002
2028,-0.025494627782277443
2029,-0.03540259106935622
2030,0.015133225793081961
2031,0.001112209867502597
2032,-0.009243697057115486
2033,0.00587772793574618
2034,0.028580287105990684
2035,-0.025919276723227695
2036,0.15503243929534105
2037,-0.009728558244754118
2038,-0.030610198117570434
2039,0.04263654364544373
2040,0.00653004407366311
2041,0.11935879492930941
2042,-0.02269480130651363
2043,-0.03395379370388875
2044,-0.013675979363835834
2045,-0.03475911316810125
2046,-0.04733900100078189
2047,0.04263654364544373
2048,0.014855851560521457
2049,-0.01369589242256942
2050,0.005175383097876617
2051,-0.030321929430510316
2052,0.022789622241320518
2053,0.0018944257894773623
2054,0.009448176681550987
2055,-0.043189818308994966
2056,-0.029625979299185683
2057,-0.042734197171417694
2058,-0.0031527131364828065
2059,-0.0379239372332925
2060,-0.033148178695807176
2061,-0.055011687269280095
2062,-0.002448301715984099
2063,0.028580287105990684
2064,-0.022686143826312948
2065,-0.03562966361377398
2066,-0.07052875366624117
2067,-0.05242933800395905
2068,-0.017939631216211966
2069,-0.06488083073669206
2070,-0.059899385954052316
2071,-0.050337154025203695
2072,0.030165521149064053
2073,-0.030239131430918824
2074,-0.030108812206775436
2075,-0.03475911316810125
2076,-0.011939868785694611
2077,0.003406549825085477
2078,-0.028874816902349033
2079,-0.03953670637631455
2080,-0.02640083738357851
2081,-0.05428431171671069
2082,-0.03610066590423382
2083,-0.05141635963066605
2084,-0.034727415136218805
2085,-0.03508381202213746
2086,0.14840823740632703
2087,-0.005026487771040122
2088,0.14251337029401473
2089,0.18767892008848236
2090,0.006417079727873796
2091,-0.03638849239423447
2092,0.13734279258657345
2093,-0.06491960066236964
2094,0.14926067889829236
2095,-0.021411773909291925
2096,-0.06586134079313152
2097,-0.07140729640959953
2098,-0.011939868785694611
2099,-0.024851239352088817
2100,0.04263654364544373
2101,0.0037605786449296436
2102,0.005175383097876617
2103,0.12893832910897232
2104,-0.03596683283104258
2105,-0.0348432816967355
2106,-0.03280433169478558
2107,-0.008744719426646072
2108,-0.031710400695556896
2109,-0.004130157334846043
2110,-0.04762601513871492
2111,-0.010807710249808367
2112,-0.02492360675665781
2113,-0.012647395130805941
2114,0.1445390017290826
2115,-0.02194640926012723
2116,-0.021336147185944808
2117,-0.03390757616969331
2118,-0.02667838800951861
2119,-0.048439262281259915
2120,-0.046002496788064826
2121,0.0030018003727469754
2122,-0.05351091005390844
2123,-0.009982794043502087
2124,0.0006051883970066719
2125,-0.03392996266479513
2126,-0.03638849239423447
2127,-0.04639494360839599
2128,-0.02631945582716794
2129,-0.03630464666681735
2130,0.00834955109212094
2131,-0.03305082717199455
2132,0.12068313437803364
2133,0.15448844299894368
2134,-0.051710930248619946
2135,-0.03667282834607335
2136,0.018733569330836437
2137,-0.015658511328792615
2138,0.12807898974474918
2139,0.11842840027292667
2140,-0.06702280671751468
2141,-0.0583678351409556
2142,-0.03125905359606683
2143,-0.052892850583154113
2144,-0.05332390498871717
2145,0.009315549542525598
2146,-0.012686641054976638
2147,-0.00267916107101572
2148,-0.046343331034212
2149,-0.030218289312566364
2150,-0.01975113442902023
2151,0.044054579196487274
2152,-0.04039760490830943
2153,-0.014513284292268865
2154,-0.07101805548757209
2155,-0.06137572267324454
2156,0.15339267195214767
2157,-0.03906221210824401
2158,-0.06904762219547889
2159,0.0030101512820891164
2160,-0.018821871180991892
2161,-0.036916254234330356
2162,-0.02536653148314195
2163,-0.03638849239423447
2164,-0.03761046306399557
2165,0.14556270309989816
2166,-0.06132396246165095
2167,-0.01720026803663001
2168,0.04263654364544373
2169,-0.056930885140913316
2170,-0.042704763644126786
2171,0.015133225793081961
2172,0.03791350700725173
2173,-0.008401278615281501
2174,-0.007542614476048469
2175,-0.038836869080720336
2176,-0.017345646506884492
2177,0.009315549542525598
2178,-0.020942143398647712
2179,0.12957016453110312
2180,-0.013782127238813844
2181,0.19202359417815465
2182,-0.053685931928200224
2183,-0.05141635963066605
2184,-0.05086600351257763
2185,-0.030246572633774026
2186,-0.011548994879900002
2187,-0.02960684258647926
2188,-0.030000528374639814
2189,-0.03508381202213746
2190,-0.03638849239423447
2191,0.1391352536311384
2192,-0.05457180766662495
2193,-0.0497758350929907
2194,-0.027260773159269096
2195,-0.03859960172228349
2196,0.0376980273942513
2197,-0.029625979299185683
2198,-0.01521131217972017
2199,0.10983766113013528
2200,-0.010476012016662642
2201,-0.04882713473008037
2202,-0.03754999171012847
2203,-0.0037062642406228844
2204,0.15645839891699315
2205,0.044054579196487274
2206,0.16173713003271098
2207,0.18410862906165107
2208,0.00382331624538808
2209,-0.027895661023655555
2210,-0.03968651052557381
2211,-0.03350821681792785
2212,-0.03638849239423447
2213,-0.06665080944394015
2214,0.0030501529391668224
2215,-0.03491393916538455
2216,-0.007968149781877995
2217,-0.049957618847547576
2218,0.0861207670971242
2219,0.15552106654275247
2220,-0.06322471160350326
2221,-0.05268413141640127
2222,0.041886116282603206
2223,-0.05247729650130148
2224,-0.05010244553640926
2225,-0.044384068397254305
2226,-0.011151789298301294
2227,-0.05141635963066605
2228,0.04295466343829796
2229,0.022008098824642976
2230,-0.0007589913676164222
2231,0.14052303830498675
2232,0.18136268037685588
2233,-0.05558100295670774
2234,-0.05665516963780924
2235,-0.06722028525997491
2236,0.15321649651186314
2237,0.15328578956034
2238,0.15235030944213832
2239,-0.05435529033992371
2240,0.18831772895405957
2241,-0.031710400695556896
2242,-0.0397576195970084
2243,-0.025584900384625547
2244,-0.026231917650056454
2245,-0.058446365030435606
2246,0.16016326805368566
2247,0.007222097161433683
2248,-0.05723114754853642
2249,-0.063740010339335
2250,0.0018944257894773623
2251,-0.04056831599701154
2252,0.0030501529391668224
2253,-0.03659651027819115
2254,-0.057779888590262535
2255,0.02662671580866886
2256,-0.039382879548535185
2257,-0.03949837520422889
2258,-0.022609595765495018
2259,-0.03638849239423447
2260,0.0030501529391668224
2261,-0.0509972089124836
2262,-0.0738140070001978
2263,0.005175383097876617
2264,-0.027307789186713987
2265,-0.05055448181606631
2266,-0.054129713041195744
2267,0.1368594539447844
2268,-0.04745965322055885
2269,-0.08126478633129036
2270,-0.030261738082524074
2271,-0.017796817655283164
2272,-0.05265484198101357
